"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","Weekday","Month","Year","Season","O3Class","PM10Class","Year_mon"
"97","Koper",108,21.75,2,1.475,1.1,3.3,2.875,2.2,0,0,1024,1023.35,1022.9,63.5,61.1875,58.2,7.3,6.225,5.2,14,12.1625,11,33.5,147.95,"sreda","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"98","Koper",366,71.75,2.7,1.3875,0.5,3.8,2.4625,1,0,0,1021.9,1021.1625,1020.6,76.7,70.875,64.8,7,6.9375,6.8,17,14.025,12.4,33.6,159.6,"èetrtek","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"99","Koper",162,33,1.9,1.3,0.8,3.1,2.525,2,0,0,1017,1016.1375,1015.6,71.8,67.9,58.7,9.4,8.9875,8.6,17.5,14.3375,12.8,37.1,134.55,"petek","april",2013,"Pomlad","VISOKA","VISOKA",apr. 2013
"100","Koper",269,51.875,2.5,1.8875,1.1,5.5,3.625,3.1,0,0,1016.2,1014.5625,1013.5,68.7,62.4875,48.9,4.8,3.7,3.2,18.2,15.7,14.4,32.4,120.9,"sobota","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"101","Koper",356,69.5,1.8,1.5875,1.2,5.2,3.425,2.4,0,0,1015.8,1015.225,1014.8,63.5,53.825,41.9,4.2,3.475,3.3,20.2,16.8,14.5,34.7,137.75,"nedelja","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"102","Koper",53,11.5,2.4,1.6,0.6,7.6,4.0375,2.3,0.1125,0.9,1013.6,1012.875,1012.5,82.7,76.2375,66.6,3.9,2.675,1.6,15,13.5875,12.9,20.9,116.3,"ponedeljek","april",2013,"Pomlad","SREDNJA","NIZKA",apr. 2013
"103","Koper",424,85.375,2.8,1.8375,0.8,4.3,3.1125,1.6,0,0,1020.9,1019.05,1017.5,80.2,67.9875,57.8,2.4,1.9125,1.2,15.4,12.75,11,10.7,125.55,"torek","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"104","Koper",428,86.125,2.5,1.65,0.4,3.7,2.8,1.3,0,0,1029.5,1028.3625,1027.8,77.8,72.775,64.5,5.3,3.8875,3.3,15.1,11.225,9.7,14.3,127.45,"sreda","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"105","Koper",400,80.625,2.7,1.8,0.9,3.8,3.025,1.5,0,0,1027.8,1027.2125,1026.9,72.8,67.6625,49.5,10.2,8.1625,7.3,18.1,11.8875,9.9,19.5,139,"èetrtek","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"106","Koper",352,62.125,2.1,1.35,0.7,3.1,2.2625,1.4,0,0,1021.5,1020.35,1019.4,67.6,61.65,52.7,9.2,7.95,6.9,17.5,13.3875,12.1,20.9,143.3,"petek","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"107","Koper",247.6,60.725,4,2.2,1,7.4,4.0875,2.1,0,0,1011.1,1009.2375,1008.5,74.5,68.7,61.4,5.3,4.925,4,19.2,17.6625,17,33.3,106.55,"sobota","april",2013,"Pomlad","SREDNJA","NIZKA",apr. 2013
"108","Koper",310.8,49.275,5.9,3.5875,2,10.5,6.875,4.3,0,0,1011.7,1009.3125,1008,72.1,68.725,61.8,5.1,4.7375,4.3,19.4,17.825,17.3,19.2,106.75,"nedelja","april",2013,"Pomlad","SREDNJA","NIZKA",apr. 2013
"109","Koper",219.8,58.775,2.5,1.625,0.7,3.9,2.8875,1.4,0,0,1018.8,1017.9875,1017.4,78.3,72.875,62.7,5,4.475,4.2,18.9,15.4875,13.9,27.5,122.65,"ponedeljek","april",2013,"Pomlad","VISOKA","NIZKA",apr. 2013
"110","Koper",201,50.25,2.5,1.9875,1.1,4.1,3.5625,2.4,0,0,1019.4,1018.6375,1018.2,69.5,60.175,53,10.5,9.3625,7.9,19,15.9875,14.1,40.7,115.75,"torek","april",2013,"Pomlad","SREDNJA","VISOKA",apr. 2013
"111","Koper",386,67.875,2.3,1.725,1.1,4.5,3.1125,2.1,0,0.1,1019.7,1019.25,1018.6,66.9,59.0875,40.5,10.1,8.8125,8.1,21.4,16.6875,15.5,36.1,123,"sreda","maj",2013,"Pomlad","VISOKA","VISOKA",maj 2013
"112","Koper",85.9,20.7125,2.3,1.625,1.2,3.6,2.925,2.5,0.1625,1.2,1017.7,1016.75,1015.1,84.7,75.825,62.8,10.3,9.7625,8.9,20,18.025,16.5,35,91.3,"èetrtek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"113","Koper",127,28,1.9,1.425,0.8,3.2,2.525,1.8,0.0125,0.1,1013.6,1012.7875,1011.8,90.6,88.6125,85.2,6.4,6.2125,5.9,18.1,17.3375,16.7,26.5,106.1,"petek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"114","Koper",411,86.125,1.9,1.4125,0.9,3.8,2.65,1.4,0,0,1015,1014.125,1013.5,88.9,81.9,67.5,8.3,7.275,6.8,19.4,16.4875,15.3,36.5,112.8,"sobota","maj",2013,"Pomlad","SREDNJA","VISOKA",maj 2013
"115","Koper",326,77.875,3,1.7875,0.6,7.3,3.6375,1.6,0,0.4,1016.7,1015.8,1015.5,84.8,75.65,49.5,7.1,6.5125,6.1,22.3,17.925,16,19,95.1,"nedelja","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"116","Koper",203.5,44.5,1.6,1,0.6,2.7,2.075,1.4,0.05,0.1,1016.6,1015.7,1015.2,81.8,76.55,66.8,7,6.125,5.5,18.8,16.9375,16.2,14.5,79.5,"ponedeljek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"117","Koper",174.8,39.275,2,1.5875,1.2,3.4,2.5125,1.9,0.0125,0,1013.6,1012.7875,1012.4,91.5,89.85,88,7.8,6.7,6.3,17.5,16.6125,16.3,16.7,83.45,"torek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"118","Koper",445.8,78.4,1.6,1.1125,0.7,3,2.3,1.7,0,0,1014.7,1014.1125,1013.5,92,86.3,66.5,9.6,6.4625,5.5,19.5,16.7375,15.5,17.2,97.2,"sreda","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"119","Koper",453,98.375,2.5,1.8125,0.8,4.5,3.0875,1.6,0,0,1015,1014.5375,1014.1,91,83.675,70.1,10.4,7.1,6,19.8,15.225,13.3,22.2,111.85,"èetrtek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"120","Koper",507.6,108.05,2,1.5625,1.3,3.3,2.675,2.2,0,8.2,1012.5,1011.8125,1011.4,72.8,66.5875,51.6,9.1,7.9,7.1,22.8,17.85,16.1,23.4,120.6,"petek","maj",2013,"Pomlad","VISOKA","NIZKA",maj 2013
"121","Koper",138.8,28.9,2,1.0625,0.5,4.2,2.6125,1.5,1.625,5,1011.2,1010.35,1009.9,91.4,88.6875,85.1,6.6,5.525,4.8,18.1,17.45,17.1,8.4,94.6,"sobota","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"122","Koper",103.9,32.325,3.2,1.8625,0.8,7,4.4625,2.5,0.025,0,1011.5,1010.625,1010,68.5,58.6,49.2,3.7,3.05,2.6,17.6,16.8125,16.4,5.7,94.25,"nedelja","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"123","Koper",236.9,46.575,7.6,2.275,0.7,11.1,4.0125,1.5,0,0,1016.7,1015.525,1014.7,76.5,70.3875,51.6,2.4,1.2875,0.6,15.5,14.1,13.3,7.6,113.6,"ponedeljek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"124","Koper",476,104.375,2.8,1.8875,0.8,4.1,2.9875,1.6,0,0,1016.1,1015.55,1015.3,79.5,72.475,59.5,6.7,3.7875,2.4,18,13.325,11.5,9.1,124.25,"torek","maj",2013,"Pomlad","VISOKA","NIZKA",maj 2013
"125","Koper",500,105.625,2.5,2.025,0.9,4,3.0875,1.7,0,0,1010.8,1009.725,1008.9,75.1,64.3125,37.9,6.9,5.1875,4.5,21.1,14.1625,11.9,13.2,120.4,"sreda","maj",2013,"Pomlad","VISOKA","NIZKA",maj 2013
"126","Koper",29.7,7.975,2.6,1.7125,0.6,6.7,4.2,1.8,0.0125,0.1,1006.2,1004.625,1003.4,56.3,47.125,42.8,6.5,5.6,4.9,19.9,19.45,19.1,12.9,105.8,"èetrtek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"127","Koper",125.9,24.2,4,2.5,1.1,10.2,5.9375,2,0.0625,0.5,1001.6,1001.3,1000.9,66.6,50.8,39,5.3,4.9125,4.5,19.9,18.7125,17.4,17.6,100.05,"petek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"128","Koper",311,56.375,4.7,2.575,1.3,5.9,4.2375,2.5,0,0,1014.4,1012.0875,1010.4,73.5,70.0875,64.7,3.1,2.2625,1.8,17.2,15.5875,14.3,13,108.85,"sobota","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"129","Koper",220.9,58.075,2.3,1.85,0.9,3.5,3,2.4,0,0,1012.9,1010.7875,1009.4,75.1,68.725,56.9,9.5,6.25,4,18.5,14.8625,13.3,14.9,112.2,"nedelja","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"130","Koper",388,86.625,6.1,3.5125,1.3,8.2,5.5375,2.7,0,0,1015.9,1014.675,1013.7,70.6,65.35,58.3,2.2,1.7875,1.3,17.6,16.075,14.4,11.6,117.35,"ponedeljek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"131","Koper",84.6,27.825,2.4,1.96,1.2,5.9,3.8,2.1,0.225,3.8,1003,1002.68,1001.9,62.7,61.38,60.1,1.3,-0.2125,-1,14,13.46,12.9,14,84.7,"petek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"132","Koper",533,89.875,5.8,2.5375,1.6,9.8,4.9625,3.4,0.2625,1.1,1008,1007.425,1006.9,78.4,74.425,63.4,0.1,-1.1625,-1.8,13.9,11.6625,10.8,7.6,105.55,"sobota","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"133","Koper",170,44.375,1.9,1.2375,0.6,3.3,2.3375,1.9,0.425,2.4,1010.4,1008.7875,1008,85.9,81.8125,78,0.9,-0.5,-1,11.9,10.2375,9.4,6.5,109.25,"nedelja","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"134","Koper",531.9,105.2,4.5,2.9,1.4,8.2,5.05,2.8,0,0,1010.9,1010.2,1009.8,63.7,59.2,49.8,0.9,0.6,0,17.3,15.1875,13.6,15.7,129.6,"ponedeljek","maj",2013,"Pomlad","VISOKA","NIZKA",maj 2013
"135","Koper",200,58.375,3.5,2.625,2.2,8,5.025,3.8,0,0,1011.1,1010.375,1009.6,71.8,65.5875,59.9,2.8,2.5,2.3,17.8,16.575,15.5,14.2,115.3,"torek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"136","Koper",197.6,55.175,4.7,2.15,0.5,9.3,4.4375,1.5,0,0,1004.1,1002.4375,1001.6,74.1,69.325,63.8,3.8,3.525,2.9,18.9,17.2875,16.4,14.9,111,"sreda","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"137","Koper",215.7,33.725,3.9,2.7,1.7,7.2,5.1,3,1.95,15.6,1003.4,1002.6625,1002.1,82.2,75.5375,67.7,2.2,2.0375,1.8,14.9,13.95,12.8,8.9,95.45,"èetrtek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"138","Koper",75,19.125,2.1,1.5625,1.1,3.3,2.5125,1.8,0.175,3.1,1001.7,1001.2125,1000.8,90.5,87.575,82.8,-0.3,-0.525,-0.7,12.9,12.2,11.9,9.1,80.7,"petek","maj",2013,"Pomlad","SREDNJA","NIZKA",maj 2013
"139","Koper",194.3,48.275,4.2,2.0375,0.8,7.9,3.9125,1.6,0.95,7.5,1004.7,1002.7625,1001.7,86.3,78.975,60.9,2.3,1.2,0.9,15.6,13.225,11.9,8.6,96.55,"sobota","junij",2013,"Pomlad","SREDNJA","NIZKA",jun. 2013
"140","Koper",414,96,1.6,1.3,0.8,2.9,2.1625,1.3,0.425,1.8,1008.3,1007.6875,1007.2,92.2,88.475,75.1,3.7,2.6,1.6,15.6,14.075,13.5,7.7,106.85,"nedelja","junij",2013,"Pomlad","SREDNJA","NIZKA",jun. 2013
"141","Koper",404,112,3.3,1.8,1.1,6.9,3.9125,2.2,0.225,2.1,1015.3,1014.4,1013.6,73.4,58.7125,39.4,5,3.3875,2.6,19.3,16.3,14.2,8.4,101.25,"ponedeljek","junij",2013,"Pomlad","SREDNJA","NIZKA",jun. 2013
"142","Koper",524,114.75,2.2,1.425,0.8,4.7,2.775,1.8,0.0375,0,1015.9,1014.45,1013.7,90.1,79.0125,45.7,6.9,5.1375,2.8,19.9,16,14.2,9.1,106.45,"torek","junij",2013,"Pomlad","SREDNJA","NIZKA",jun. 2013
"143","Koper",516.9,122.825,1.5,1.125,0.8,2.6,2.225,1.6,0,0,1016.2,1015.3,1014.8,66.7,60.725,51.6,7.6,6.0625,5.3,20.8,18.725,17.4,15,111.5,"sreda","junij",2013,"Pomlad","SREDNJA","NIZKA",jun. 2013
"144","Koper",521,118.125,2.3,1.6375,0.9,3.8,2.975,2.3,0,0,1018.1,1017.3875,1017,84.9,77.4,58.3,8,6.225,5.6,20,16.575,14.8,14.9,123.05,"èetrtek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"145","Koper",522,115.5,2.4,1.575,0.8,3.5,2.6625,1.8,0,0,1018.3,1017.7125,1017.3,79.4,71.6375,53.4,10.4,7.6,6.8,20.4,16.8875,15,14.4,121.15,"petek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"146","Koper",515,113.5,4.1,2.175,1,5.8,3.3625,2,0,0,1016.2,1015.6875,1015.4,75.5,67.875,58.7,11,8.875,7.8,21.4,18.7875,17,12.3,117.75,"sobota","junij",2013,"Pomlad","SREDNJA","NIZKA",jun. 2013
"147","Koper",488,108.25,2,1.7125,0.9,3.4,2.8875,1.9,0,0.9,1012.9,1012.1375,1011.8,75.1,67.025,52.5,9.3,8.55,8.1,23.6,18.2625,16.1,17.3,135.5,"nedelja","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"148","Koper",485.7,119.35,2.4,1.775,1.1,5.4,3.4875,2.1,0.425,4.8,1009.9,1009.4,1009,85.3,77.8625,67.4,7.2,6.5,6,20,18.125,16.8,9.6,125.1,"ponedeljek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"149","Koper",288.9,78.575,2.2,1.725,1,3.7,2.925,2,0.2875,0,1011.5,1010.6125,1010.1,84.1,78.1,65.9,6.2,5.775,5.5,20.3,17.6125,16.4,14.2,124.35,"torek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"150","Koper",449,108.625,2.3,1.7625,0.9,3.7,3.0625,1.7,0,0,1017,1016.2125,1015.6,71.6,63.2,47.2,8.1,6.725,6,21.7,17.525,15.4,12,134.5,"sreda","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"151","Koper",537,118.125,3.3,2.175,0.6,4.5,3.225,1.3,0,0,1020.2,1019.7,1019.3,66.9,60.3875,49.4,10.7,7.725,6.6,21.7,17.8625,15.2,17.7,161.5,"èetrtek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"152","Koper",420,103,2.3,1.675,0.9,3.7,2.8,1.7,0,0,1016.4,1015.8125,1015.5,74.1,66.875,54.6,13.7,11.1625,9.6,24,19.7125,17.7,19.8,157.45,"petek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"153","Koper",468,104.375,1.8,1.35,0.7,3.3,2.5375,1.5,0,0,1015.2,1014.85,1014.6,68.1,62.375,50.7,12.2,10.825,10,25.4,20.7,18.7,27,162.75,"sobota","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"154","Koper",474,102.875,2,1.5,0.9,3.5,2.5875,1.7,0,0,1016.6,1016,1015.5,77.4,70.525,55.8,14.5,11.9,11.1,26.5,21.8625,19.9,23.8,144.55,"nedelja","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"155","Koper",480,106.5,2.2,1.4375,0.7,3.4,2.5875,1.3,0,0,1017.1,1016.8125,1016.6,80.4,74.0375,62.6,17,13.6,12.4,25.6,22.525,20.7,27.7,162.55,"ponedeljek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"156","Koper",463,105.5,2.1,1.6,0.8,3.5,2.5,1.4,0,0,1016.1,1015.825,1015.4,75.4,70.8,59.1,18.6,15.475,14.5,26.6,23.4375,21.9,31.6,149.05,"torek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"157","Koper",500,109.5,2.2,1.4875,0.5,4,2.6875,1,0,0,1016.1,1015.95,1015.8,80.1,74.7,61.6,18.6,16.1625,14.8,27.9,24.65,23,27.1,152.4,"sreda","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"158","Koper",494,109,2.3,1.6,0.9,3.6,2.7,1.5,0,0,1015.1,1014.775,1014.6,81.1,75.1125,65.8,17.8,16.4625,15.8,27.4,24.35,22.7,20.9,120.1,"èetrtek","junij",2013,"Pomlad","VISOKA","NIZKA",jun. 2013
"159","Koper",497,110.25,3,1.9875,1.1,5.4,3.7625,2.4,0,0,1014.3,1013.4375,1012.7,68.9,55.775,40.2,14.9,13.8375,13.5,29.3,27.15,25.5,23.2,118.55,"petek","junij",2013,"Poletje","SREDNJA","NIZKA",jun. 2013
"160","Koper",307,68.75,3.5,1.8125,1,6.3,3.175,1.8,0,0,1015.3,1014.325,1013.6,55.5,46.2,40.2,6.6,5.4875,4.6,21,18.7125,17.3,8.8,111.5,"torek","junij",2013,"Poletje","SREDNJA","NIZKA",jun. 2013
"161","Koper",378,98.375,2,1.5375,1.1,4.3,3.0625,2.1,0,0,1019.8,1018.775,1018.3,66.3,55.8125,39,5.4,4.475,3.6,21.7,18.125,16.1,7.4,92.9,"sreda","junij",2013,"Poletje","SREDNJA","NIZKA",jun. 2013
"162","Koper",272,56.875,3.5,2.4875,1,8.8,6.475,2.9,0,0,1022.3,1021.925,1021.6,53.5,47.625,41.8,3.7,2.5875,1.9,18.6,17.5875,17,8,103.7,"èetrtek","junij",2013,"Poletje","SREDNJA","NIZKA",jun. 2013
"163","Koper",131,34.375,2.1,1.6625,1.1,5.9,3.4125,2.4,0,0,1018.9,1018.225,1017.9,63.5,54.2625,41.5,4.8,2.6625,1.8,18.2,15.5375,13.7,14.8,110.1,"petek","junij",2013,"Poletje","SREDNJA","NIZKA",jun. 2013
"164","Koper",504,109.75,2.6,1.775,0.6,6.3,3.65,2.3,0,0,1018.6,1018.1,1017.7,57,48.625,33.6,6,4.25,3.4,21.3,17.8875,16.6,15.5,132.3,"sobota","junij",2013,"Poletje","VISOKA","NIZKA",jun. 2013
"165","Koper",498,107,2.4,1.9375,0.8,3.8,3.175,1.9,0,0,1018.3,1017.325,1016.8,69.6,66.1625,58.4,9.1,6.4375,5.7,20,17.5,15.9,13.8,144.3,"nedelja","junij",2013,"Poletje","VISOKA","NIZKA",jun. 2013
"166","Koper",219,38.75,1.9,1.2375,0.6,2.9,2.1125,1.2,0,0,1019.6,1018.8375,1018.4,53.5,49.4875,45.5,8,6.4125,5.3,22.2,20.325,19.3,18.3,114.9,"ponedeljek","julij",2013,"Poletje","SREDNJA","NIZKA",jul. 2013
"167","Koper",280,77.25,2.4,1.8625,0.7,3.8,3.05,1.7,0,0,1018.7,1018.2375,1018,69.1,64,54.2,11.7,8.6875,7.4,22.1,18.275,16.5,12.7,113.15,"torek","julij",2013,"Poletje","SREDNJA","NIZKA",jul. 2013
"168","Koper",469,102.25,2.6,1.9375,1.1,3.7,3.1125,2.2,0,0,1016.5,1015.625,1015,65.2,57.825,45.1,13.1,10.725,9.9,25.5,19.4,17.3,23.6,129.55,"sreda","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"169","Koper",545,122.625,1.8,1.3,0.9,3.2,2.3,1.9,0,0,1015,1014.275,1013.8,72.8,66.7625,50.7,13.2,11.1,10.3,24.6,22.3625,21.1,20.7,142,"èetrtek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"170","Koper",479,103.75,2,1.4125,1.1,3.7,3.1125,2.5,0,0,1020.9,1020.075,1019.2,63.3,54.6125,43.8,13.3,11.3,10.5,26.8,22.55,20.1,20.8,140.75,"petek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"171","Koper",463,108,2.1,1.5125,0.8,5.1,3.05,1.9,0,0,1021.8,1021.5375,1021.4,58.5,47.5125,32.2,12.4,11.55,11,28.6,24.85,22,16.7,115.1,"sobota","julij",2013,"Poletje","SREDNJA","NIZKA",jul. 2013
"172","Koper",442,74.625,4,2.6625,1.9,8.8,6.6375,4.6,0,0,1021.8,1021.2625,1020.8,50.5,47.3375,43.7,12.5,11.1375,10.7,26,25.25,24.7,16.7,127.25,"nedelja","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"173","Koper",145,39.375,3.6,2.6125,1.9,8.7,6.7125,4.9,0,0,1023.1,1022.175,1021.7,51.1,46.975,42.9,12.2,11.25,10.9,25.7,24.9875,24.5,21.1,128.9,"ponedeljek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"174","Koper",460,99.125,2.5,1.775,1,6.6,3.9,2.1,0,0,1020.7,1020.2375,1019.9,61.3,52.175,38.8,14,10.8625,9.7,28,24.5375,22.8,24.2,155.1,"torek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"175","Koper",473,102.25,2.1,1.2375,0.8,4.1,2.8375,1.8,0,0,1015.4,1014.5625,1014.1,65.6,58.6625,41.8,13.6,11.0875,10.2,28.5,23.275,21.2,23,175.8,"sreda","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"176","Koper",254,59.5,4.4,1.9625,1.3,5.7,3.2,2.2,0,0,1011.2,1010.4875,1009.9,60.8,56.7,44.4,13.8,11.675,9.8,26,23.725,22.5,24.4,155.7,"èetrtek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"177","Koper",443,88.375,2.7,2.0875,0.9,7.9,4.7125,2.4,0,0,1015.4,1014.475,1013.7,67.1,55.9125,41.8,9.6,8.6875,8.3,24.6,22.725,21,15.6,143.2,"petek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"178","Koper",410,93.875,2.5,1.85,0.9,4.2,2.9625,1.9,0,0,1016.5,1016.2,1016,68.4,60.3875,44.3,11.8,8.8875,7.8,25.2,21.75,20.2,18.2,144.3,"sobota","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"179","Koper",444,90.625,2.4,1.5625,1.1,4.3,2.975,2.2,0,0,1017.8,1016.8625,1016.3,61.8,53.8125,46.3,10.9,9.2625,8.5,24.7,23.675,22.5,18.7,145.75,"nedelja","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"180","Koper",437,96.5,2.5,1.7125,0.9,3.7,2.7875,1.9,0,0,1018,1017.7,1017.5,62.4,56.525,39.7,12.2,10.2,9.6,26.4,22.075,20.4,20.1,156.3,"ponedeljek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"181","Koper",443,95.125,2,1.35,0.6,3.6,2.5875,1.5,0,0,1020.9,1019.6625,1018.7,69.7,58.7,40,11.7,9.6125,8.7,25.2,22.1625,20.7,22.5,145.9,"torek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"182","Koper",453,96.25,2.4,1.9125,0.7,3.9,3.075,1.9,0,0,1021.2,1021.0375,1020.7,70.4,55.4875,36.8,12.6,9.875,8.6,25.7,21.3125,19.1,16.5,141.1,"sreda","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"183","Koper",469,99.125,2.8,1.775,0.9,5.8,3.4875,1.9,0,0,1019.4,1018.8875,1018.6,69.1,52.9,36.7,13,11.0625,10.1,27.3,22.9625,20.7,18.5,129.95,"èetrtek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"184","Koper",488,110.125,2,1.4,0.5,3.3,2.425,1,0,0,1017.5,1016.925,1016.7,59,54.475,45,14.2,10.9875,9.7,27,23.2375,21.3,29.1,152.1,"petek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"185","Koper",456,97.25,2.2,1.675,1,3.5,2.9125,2.3,0,0,1015.4,1015.0375,1014.6,72.2,64.25,49.4,15,12.7125,12.1,26.8,22.8625,20.8,29.5,157.05,"sobota","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"186","Koper",76,13.5,2.4,1.675,0.9,5.6,3.6875,2.6,0.2,1.6,1017.6,1016.475,1015.6,66.8,54.5625,41.9,12.2,11.3375,10.6,26.2,23.975,22.7,20.2,128.15,"nedelja","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"187","Koper",456,96.375,2.8,2.025,1.4,6.1,4.6,2.9,0,0,1017.8,1017.1,1016.8,43,38.6875,33.3,12.5,10.825,10.3,27.2,25.3875,24.5,15.7,138.5,"ponedeljek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"188","Koper",250,70.375,3,2.4375,1.1,5.5,3.7875,2.5,0,0,1014.3,1013.125,1011.9,65.8,55.3875,50.8,15.9,13.925,13.3,26,23.25,21.9,22.7,177.2,"torek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"189","Koper",422.9,88.075,2.3,1.7625,0.8,3.8,2.9375,1.9,0,0,1013.9,1013.55,1013.3,69,59.2125,40.9,15.7,14.6375,14.1,29.1,23.325,21.3,25.6,169.85,"sreda","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"190","Koper",421,87.5,2.3,1.5,0.8,3.5,2.4875,1.7,0,0,1016.1,1015.7125,1015.5,67.5,63.05,56.3,17.5,15.6375,15.2,27,24.2375,22.8,22,196.2,"petek","julij",2013,"Poletje","EKSTREMNA","NIZKA",jul. 2013
"191","Koper",246,58.375,2.7,1.775,0.7,3.6,2.875,1.5,0,0,1013.5,1013.25,1012.9,59.9,53.6875,46.9,18.6,16.575,15.3,28.4,24.8375,23.5,24.6,170.2,"sobota","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"192","Koper",395,82.25,2.3,1.5375,0.8,3.4,2.6625,1.6,0,0,1014.3,1013.7625,1013.2,70.3,64.65,51.4,17.7,16.9,16.1,30.6,26.3,24.6,29,170,"nedelja","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"193","Koper",423.7,87.975,4.2,2.5125,0.7,6.5,3.9875,1.4,0,0,1014.4,1014.1375,1013.7,71.2,54.5,40,17.6,17.1125,16.5,31.4,27.875,25.8,14.5,129.75,"ponedeljek","julij",2013,"Poletje","VISOKA","NIZKA",jul. 2013
"194","Koper",461,94.125,2.8,1.75,0.9,5,3.0375,1.9,0.025,0.2,1016.5,1015.15,1014,81.4,73.0625,46,11.5,9.7625,9.1,25.9,21.25,19.8,8.2,112.95,"torek","julij",2013,"Poletje","SREDNJA","NIZKA",jul. 2013
